1622946300000,2676.23000000,2679.50000000,2675.06000000,2675.29000000,273.42114000,1622946359999,731931.39078670,534,118.76832000,317938.75095550,0
1622946360000,2675.57000000,2678.59000000,2674.94000000,2676.60000000,167.50876000,1622946419999,448398.38093770,395,64.79574000,173461.85462630,0
1622946420000,2676.61000000,2680.30000000,2676.05000000,2677.72000000,350.98620000,1622946479999,940035.95688890,471,198.00830000,530303.65663440,0
1622946480000,2678.14000000,2681.97000000,2678.14000000,2680.06000000,150.53882000,1622946539999,403403.18736440,266,71.64494000,191959.03060980,0
1622946540000,2680.21000000,2680.55000000,2676.61000000,2676.67000000,320.67556000,1622946599999,858929.32181130,346,71.08286000,190338.46725000,0
1622946600000,2677.27000000,2680.68000000,2676.62000000,2679.86000000,245.31859000,1622946659999,657235.73382290,372,117.94847000,316016.06868740,0
1622946660000,2679.42000000,2684.47000000,2679.25000000,2684.43000000,184.94454000,1622946719999,496124.75600640,401,119.64001000,320921.07956790,0
1622946720000,2684.42000000,2684.42000000,2682.00000000,2684.08000000,403.25244000,1622946779999,1082086.15744670,426,203.77354000,546782.43707980,0
1622946780000,2684.08000000,2688.01000000,2684.08000000,2687.93000000,432.52018000,1622946839999,1162036.33076080,596,214.83668000,577014.09213440,0
1622946840000,2687.87000000,2687.87000000,2683.23000000,2685.07000000,394.13379000,1622946899999,1058591.31909480,425,102.74268000,275830.05671070,0
1622946900000,2685.07000000,2686.94000000,2683.82000000,2685.32000000,92.96000000,1622946959999,249675.66823180,256,27.66883000,74314.25531740,0
1622946960000,2685.56000000,2686.46000000,2681.68000000,2683.00000000,199.36127000,1622947019999,535045.48365960,482,79.94679000,214593.19708360,0
1622947020000,2683.09000000,2683.18000000,2678.01000000,2678.93000000,218.18720000,1622947079999,584756.72383190,369,75.86348000,203282.19899730,0
1622947080000,2678.77000000,2683.99000000,2678.16000000,2681.82000000,203.71955000,1622947139999,546292.21789650,334,140.92784000,377941.55929560,0
1622947140000,2681.82000000,2684.46000000,2681.12000000,2682.77000000,138.63469000,1622947199999,371935.59557250,263,78.29234000,210035.25371420,0
1622947200000,2682.80000000,2684.27000000,2679.69000000,2680.17000000,124.74554000,1622947259999,334495.54142600,260,33.95704000,91034.53054370,0
1622947260000,2680.17000000,2680.99000000,2677.17000000,2678.63000000,376.04594000,1622947319999,1007213.73181260,412,70.60202000,189136.41086500,0
1622947320000,2678.63000000,2681.05000000,2677.31000000,2680.06000000,164.84331000,1622947379999,441610.95523990,314,63.41425000,169858.64305980,0
1622947380000,2680.20000000,2685.00000000,2680.09000000,2682.84000000,381.81219000,1622947439999,1024539.80299310,461,134.60396000,361202.77365210,0
1622947440000,2682.84000000,2683.92000000,2679.70000000,2679.70000000,159.95989000,1622947499999,428930.09380770,284,39.39762000,105643.01783220,0
1622947500000,2679.49000000,2684.62000000,2679.27000000,2683.01000000,205.12965000,1622947559999,550094.07479060,313,116.05318000,311187.04785210,0
1622947560000,2682.97000000,2687.36000000,2682.97000000,2685.37000000,524.55524000,1622947619999,1408964.24603690,527,333.31331000,895282.47732270,0
1622947620000,2685.22000000,2689.99000000,2685.07000000,2687.13000000,535.67379000,1622947679999,1439774.41319140,566,326.02203000,876198.37001110,0
1622947680000,2686.68000000,2686.76000000,2682.75000000,2685.38000000,549.67694000,1622947739999,1475815.15833010,543,306.70875000,823530.38213400,0
1622947740000,2685.40000000,2687.25000000,2684.04000000,2684.26000000,178.06124000,1622947799999,478237.63345440,302,49.89860000,134007.67272870,0
1622947800000,2684.09000000,2684.72000000,2682.50000000,2683.96000000,197.59606000,1622947859999,530226.39478480,345,77.27716000,207344.97505880,0
1622947860000,2683.97000000,2686.72000000,2683.96000000,2686.72000000,322.84473000,1622947919999,867070.58722930,358,288.06383000,773673.04196990,0
1622947920000,2686.94000000,2686.95000000,2683.88000000,2684.69000000,192.33646000,1622947979999,516531.87659590,349,105.37890000,283005.72437170,0
1622947980000,2684.76000000,2685.34000000,2682.87000000,2683.99000000,96.18806000,1622948039999,258199.36542760,220,64.59076000,173375.52194000,0
1622948040000,2683.92000000,2685.15000000,2680.34000000,2682.06000000,259.13293000,1622948099999,695102.44030430,393,88.18938000,236588.04572870,0
1622948100000,2682.05000000,2683.71000000,2678.00000000,2678.63000000,444.71835000,1622948159999,1192095.39409640,556,117.29802000,314384.95946580,0
1622948160000,2678.63000000,2680.79000000,2677.05000000,2680.78000000,328.82216000,1622948219999,880712.82077940,368,175.17440000,469183.82679390,0
1622948220000,2680.79000000,2683.00000000,2680.46000000,2680.97000000,130.73048000,1622948279999,350514.13719680,265,94.54148000,253468.32451050,0
1622948280000,2681.00000000,2685.59000000,2681.00000000,2683.13000000,321.77415000,1622948339999,863506.30750860,400,207.05153000,555532.10969330,0
1622948340000,2683.30000000,2683.30000000,2680.80000000,2681.25000000,228.17073000,1622948399999,612005.36580980,300,65.38137000,175344.57973730,0
1622948400000,2681.37000000,2692.71000000,2681.37000000,2687.67000000,1765.30648000,1622948459999,4747337.51978180,1457,885.72241000,2381592.75378660,0
1622948460000,2687.66000000,2690.37000000,2687.06000000,2690.14000000,404.48642000,1622948519999,1087651.57357170,815,221.54860000,595741.63567500,0
1622948520000,2690.14000000,2690.14000000,2687.50000000,2689.33000000,465.37350000,1622948579999,1251443.68433020,717,182.70158000,491293.60751000,0
1622948580000,2689.30000000,2689.86000000,2686.46000000,2687.92000000,180.11565000,1622948639999,484092.45563100,522,105.30019000,282995.44646500,0
1622948640000,2687.53000000,2689.22000000,2686.01000000,2686.20000000,342.48676000,1622948699999,920496.81770280,648,197.34296000,530403.98909060,0
1622948700000,2686.40000000,2687.33000000,2685.71000000,2686.09000000,396.64991000,1622948759999,1065603.46728730,717,217.67356000,584774.56565660,0
1622948760000,2686.31000000,2690.00000000,2686.27000000,2688.81000000,324.93690000,1622948819999,873543.31058830,487,212.19915000,570395.57366800,0
1622948820000,2688.91000000,2690.76000000,2686.27000000,2686.69000000,202.52902000,1622948879999,544461.92718810,384,113.17438000,304276.50562170,0
1622948880000,2686.53000000,2689.38000000,2684.64000000,2686.89000000,486.42468000,1622948939999,1306740.58372700,712,191.76965000,515129.53882740,0
1622948940000,2686.88000000,2688.72000000,2686.02000000,2686.08000000,241.97776000,1622948999999,650273.47182940,350,130.62260000,350999.21407440,0
1622949000000,2686.07000000,2687.64000000,2686.03000000,2687.46000000,321.09588000,1622949059999,862743.11192070,492,171.33146000,460282.20083110,0
1622949060000,2687.47000000,2690.00000000,2687.46000000,2688.83000000,174.85854000,1622949119999,470083.38606060,405,99.09126000,266406.50051930,0
1622949120000,2688.82000000,2689.04000000,2685.93000000,2685.93000000,212.46899000,1622949179999,570988.81596190,377,64.92049000,174485.96637860,0
1622949180000,2685.92000000,2686.45000000,2682.69000000,2683.03000000,842.15780000,1622949239999,2260600.10304240,801,214.33266000,575308.74481070,0
1622949240000,2682.97000000,2683.52000000,2681.36000000,2681.58000000,537.62165000,1622949299999,1442065.06989060,674,270.43139000,725416.16697470,0
1622949300000,2681.87000000,2687.08000000,2681.60000000,2684.04000000,269.95016000,1622949359999,724629.72126190,512,142.81631000,383270.52555120,0
1622949360000,2684.29000000,2685.00000000,2682.69000000,2683.28000000,206.90752000,1622949419999,555275.81303260,478,42.67098000,114515.90452750,0
1622949420000,2683.28000000,2683.29000000,2676.33000000,2676.64000000,756.37499000,1622949479999,2027400.12508100,1058,227.78715000,610536.13687670,0
1622949480000,2676.63000000,2676.90000000,2667.16000000,2668.05000000,2869.09137000,1622949539999,7662517.19244240,2655,1532.85741000,4094315.59285220,0
1622949540000,2668.38000000,2670.56000000,2659.66000000,2660.92000000,1627.96393000,1622949599999,4338978.32824750,1927,635.31299000,1693217.15710910,0
1622949600000,2660.92000000,2669.00000000,2659.97000000,2668.71000000,968.54244000,1622949659999,2581997.40471400,1059,594.66741000,1585382.18619660,0
1622949660000,2668.70000000,2675.03000000,2668.47000000,2672.51000000,676.81254000,1622949719999,1809131.21255720,765,503.03514000,1344684.04758070,0
1622949720000,2672.50000000,2673.73000000,2671.30000000,2673.22000000,185.12599000,1622949779999,494729.67403700,439,84.96326000,227070.65955320,0
1622949780000,2673.22000000,2676.46000000,2673.22000000,2674.18000000,375.69335000,1622949839999,1004954.92572090,842,197.24633000,527643.28090280,0
1622949840000,2674.10000000,2674.10000000,2667.83000000,2668.77000000,917.24307000,1622949899999,2449125.73007900,1039,325.14667000,867964.92958230,0
1622949900000,2668.77000000,2672.87000000,2666.09000000,2671.39000000,658.60893000,1622949959999,1758279.38180840,840,342.07547000,913091.69880820,0
1622949960000,2671.20000000,2673.24000000,2670.92000000,2672.40000000,328.12424000,1622950019999,876714.19726990,459,241.46401000,645154.60660790,0
1622950020000,2672.58000000,2675.21000000,2672.35000000,2673.86000000,330.13637000,1622950079999,882904.74267980,519,182.15023000,487116.38128830,0
1622950080000,2673.86000000,2674.49000000,2671.76000000,2672.99000000,112.51962000,1622950139999,300746.11219530,335,55.86920000,149322.63632090,0
